settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
27503974682						Order	406-5930002-6288322	406-5930002-6288322		TVmYZrnP9	Amazon.in	Promotion	Shipping discount	-33.90	AFN	23.07.2026	23.07.2026 15:31:42 UTC	65278300831122			IS-6ZX0-RUZ7	1	
27503974682						Order	406-5930002-6288322	406-5930002-6288322		TVmYZrnP9	Amazon.in	Promotion	Shipping tax discount	-6.10	AFN	23.07.2026	23.07.2026 15:31:42 UTC	65278300831122			IS-6ZX0-RUZ7	1	
27503974682						Order	406-9115734-5271557	406-9115734-5271557		TCsGWZyn4	Amazon.in	ItemPrice	Principal	1737.29	AFN	21.07.2026	21.07.2026 11:55:09 UTC	65200599838762			E4-1PV8-SSFN	1	
27503974682						Order	406-9115734-5271557	406-9115734-5271557		TCsGWZyn4	Amazon.in	ItemPrice	Product Tax	312.71	AFN	21.07.2026	21.07.2026 11:55:09 UTC	65200599838762			E4-1PV8-SSFN	1	
27503974682						Order	406-9115734-5271557	406-9115734-5271557		TCsGWZyn4	Amazon.in	ItemTCS	TCS-IGST	-8.69	AFN	21.07.2026	21.07.2026 11:55:09 UTC	65200599838762			E4-1PV8-SSFN	1	
27503974682						Order	406-9115734-5271557	406-9115734-5271557		TCsGWZyn4	Amazon.in	ItemFees	Commission	-112.75	AFN	21.07.2026	21.07.2026 11:55:09 UTC	65200599838762			E4-1PV8-SSFN	1	
27503974682						Order	406-9115734-5271557	406-9115734-5271557		TCsGWZyn4	Amazon.in	ItemFees	Commission IGST	-20.30	AFN	21.07.2026	21.07.2026 11:55:09 UTC	65200599838762			E4-1PV8-SSFN	1	
27503974682						Order	404-0257572-9819557	404-0257572-9819557		TwDpHVLc9	Amazon.in	ItemPrice	Principal	2457.62	AFN	23.07.2026	23.07.2026 19:40:28 UTC	65403989362122			IS-6ZX0-RUZ7	1	
27503974682						Order	404-0257572-9819557	404-0257572-9819557		TwDpHVLc9	Amazon.in	ItemPrice	Product Tax	442.38	AFN	23.07.2026	23.07.2026 19:40:28 UTC	65403989362122			IS-6ZX0-RUZ7	1	
27503974682						Order	404-0257572-9819557	404-0257572-9819557		TwDpHVLc9	Amazon.in	ItemPrice	Shipping	50.00	AFN	23.07.2026	23.07.2026 19:40:28 UTC	65403989362122			IS-6ZX0-RUZ7	1	
27503974682						Order	404-0257572-9819557	404-0257572-9819557		TwDpHVLc9	Amazon.in	ItemPrice	Shipping tax	9.00	AFN	23.07.2026	23.07.2026 19:40:28 UTC	65403989362122			IS-6ZX0-RUZ7	1	
27503974682						Order	404-0257572-9819557	404-0257572-9819557		TwDpHVLc9	Amazon.in	ItemTCS	TCS-SGST	-6.14	AFN	23.07.2026	23.07.2026 19:40:28 UTC	65403989362122			IS-6ZX0-RUZ7	1	
27503974682						Order	404-0257572-9819557	404-0257572-9819557		TwDpHVLc9	Amazon.in	ItemTCS	TCS-CGST	-6.14	AFN	23.07.2026	23.07.2026 19:40:28 UTC	65403989362122			IS-6ZX0-RUZ7	1	
27503974682						Order	404-0257572-9819557	404-0257572-9819557		TwDpHVLc9	Amazon.in	ItemFees	Commission	-159.50	AFN	23.07.2026	23.07.2026 19:40:28 UTC	65403989362122			IS-6ZX0-RUZ7	1	
27503974682						Order	404-0257572-9819557	404-0257572-9819557		TwDpHVLc9	Amazon.in	ItemFees	Commission IGST	-28.71	AFN	23.07.2026	23.07.2026 19:40:28 UTC	65403989362122			IS-6ZX0-RUZ7	1	
27503974682						Order	404-0257572-9819557	404-0257572-9819557		TwDpHVLc9	Amazon.in	Promotion	Shipping discount	-50.00	AFN	23.07.2026	23.07.2026 19:40:28 UTC	65403989362122			IS-6ZX0-RUZ7	1	
27503974682						Order	404-0257572-9819557	404-0257572-9819557		TwDpHVLc9	Amazon.in	Promotion	Shipping tax discount	-9.00	AFN	23.07.2026	23.07.2026 19:40:28 UTC	65403989362122			IS-6ZX0-RUZ7	1	
27503974682						Order	404-6335219-9567560	404-6335219-9567560		TcDK4Ny74	Amazon.in	ItemPrice	Principal	1334.75	AFN	20.07.2026	20.07.2026 04:34:51 UTC	65191103493522			KN-T30E-VVY5	1	
